Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),O3 (ppb),SR (kW/m2)
2025-04-04 06:00:00,0.85,3.5,18.7,9.0,0.0
2025-04-04 12:00:00,0.95,4.8,19.7,85.0,0.69
2025-04-04 18:00:00,0.9955311973018549,9.361186440677967,15.20473773265651,31.56626506024097,0.1574312056737588
2025-04-05 00:00:00,0.81,3.3,9.1,21.0,0.0
2025-04-05 06:00:00,0.63,2.5,5.800000000000001,23.0,0.0
2025-04-05 12:00:00,0.65,3.4,5.199999999999999,41.0,0.6240000000000001
2025-04-05 18:00:00,0.6699999999999999,2.7,6.1,47.0,0.106
2025-04-06 00:00:00,0.5899999999999999,2.2,4.5,38.0,0.0
2025-04-06 06:00:00,0.56,2.2,4.800000000000001,22.0,0.0
2025-04-06 12:00:00,0.6,2.9,4.0,35.0,0.276
2025-04-06 18:00:00,0.66,2.6,5.9,38.0,0.04200000000000001
2025-04-07 00:00:00,0.5899999999999999,2.5,10.76,44.0,0.0
2025-04-07 06:00:00,0.75,3.0,25.7,15.0,0.0
2025-04-07 12:00:00,0.68,4.0,7.1,56.0,0.7069999999999999
2025-04-07 18:00:00,0.5899999999999999,3.2,5.199999999999999,59.0,0.218
2025-04-08 00:00:00,0.72,2.6,12.5,47.0,0.0
2025-04-08 06:00:00,1.02,27.5,38.1,4.0,0.0
2025-04-08 12:00:00,0.78,6.3,16.3,60.0,0.71
2025-04-08 18:00:00,0.76,3.6,10.4,83.0,0.211
2025-04-09 00:00:00,0.6400000000000001,2.6,14.5,42.0,0.0
2025-04-09 06:00:00,0.69,2.3,20.8,29.0,0.0
2025-04-09 12:00:00,0.89,7.3,26.4,67.0,0.7089999999999999
2025-04-09 18:00:00,0.77,3.8,12.1,82.0,0.199
2025-04-10 00:00:00,0.76,2.8,11.7,40.0,0.0
2025-04-10 06:00:00,0.86,4.8,34.3,9.0,0.0
2025-04-10 12:00:00,0.87,5.8,18.0,80.0,0.716
2025-04-10 18:00:00,0.71,4.0,10.0,62.0,0.208
