Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (¼C),WSR (km/h),WDR (azimutal)
2024-04-16 00:00:00,2.19,8,18.2,26.2,21,53,10,707.7,8.67362E-19,67,3.7,0,25.82,6.1,52
2024-04-16 06:00:00,2.02,35.3,24.4,59.7,14,58,22,706.6,8.67362E-19,76,4.2,0,23.42,5.6,13
2024-04-16 12:00:00,2.44,11.1,23.8,34.8,49,112,40,709.8,8.67362E-19,47,5.6,0.252,30.97,3.6,285
2024-04-16 18:00:00,2.34,29.9,31.4,61.4,30,74,31,708.1,8.67362E-19,37,3.7,0.165,33.44,8.6,31
2024-04-17 00:00:00,1.98,3.2,16.9,20.2,31,48,21,710.3,8.67362E-19,55,7.9,0,27.84,5.7,112
2024-04-17 06:00:00,2.05,29.2,24.1,53.3,13,65,43,710,8.67362E-19,70,4.3,0,24.97,4.9,37
2024-04-17 12:00:00,2.27,14.6,23.1,37.8,44,88,46,711.1,8.67362E-19,59,4.8,0.374,29.26,7.8,41
2024-04-17 18:00:00,1.333447793,21.67869081,26.85824635,48.49986082,25.29093567,66.28321678,23.28214826,712.429547,0.006729297,56.41759777,4.007863605,0.118577135,24.36114823,7.694707521,104.9227019
2024-04-18 00:00:00,2.35,26.5,27.5,54,14,71,59,710.5,8.67362E-19,75,3.3,0,25.61,6.9,20
2024-04-18 06:00:00,1.99,15.9,20.2,36.1,15,57,49,710.2,8.67362E-19,81,3.2,0,23.56,2,50
2024-04-18 12:00:00,2.61,14.5,37.3,51.8,54,126,55,711.4,8.67362E-19,56,5.1,0.331,30.11,7.1,40
2024-04-18 18:00:00,2.88,31.7,57.4,89,31,137,15,712,8.67362E-19,57,4.6,0.059,28.57,1.3,22
2024-04-19 00:00:00,2.04,16.3,38.3,54.6,17,52,14,712,8.67362E-19,49,6.4,0,25.58,12.1,10
2024-04-19 06:00:00,2.11,27.2,29.5,56.7,12,102,38,711.1,8.67362E-19,76,3.6,0,23.69,5.4,48
2024-04-19 12:00:00,2.22,16.7,24.4,41.1,44,92,50,712,8.67362E-19,58,5.2,0.522,28,8,39
2024-04-19 18:00:00,2.04,5.9,19.8,25.7,38,77,40,709.1,8.67362E-19,46,4.7,0.1,31.8,9.5,88
2024-04-20 00:00:00,2.08,5.2,18.8,24,22,58,42,711.3,8.67362E-19,74,3.1,0,23.99,6.2,66
2024-04-20 06:00:00,1.87,20.3,19.9,40.2,17,40,26,711.2,8.67362E-19,79,3.2,0,22.06,5.9,35
2024-04-20 12:00:00,2.07,11.8,13.9,25.7,28,43,20,712,8.67362E-19,69,3.2,0.313,25.43,5.8,80
2024-04-20 18:00:00,2.03,5.5,16.6,22.1,45,54,40,708.5,8.67362E-19,48,3,0.183,31.42,7,77
2024-04-21 00:00:00,1.95,6.3,14.1,20.4,36,63,29,713.5,8.67362E-19,68,3.1,0,22.89,8.7,17
2024-04-21 06:00:00,1.74,6.5,7.3,13.8,24,21,10.2,715.4,8.67362E-19,72,3.1,0,18.08,13.5,357
2024-04-21 12:00:00,1.86,18.4,11,29.4,23,27,6.8,718.2,8.67362E-19,71,2.9,0.137,18.21,13.1,14
2024-04-21 18:00:00,1.95,17.1,16.3,33.4,23,18,5.8,717.2,8.67362E-19,72,3,0.03,16.97,8.9,27
2024-04-22 00:00:00,1.88,2.4,13.6,16,35,13,12.6,719,8.67362E-19,88,2.9,0,14.5,7,107
2024-04-22 06:00:00,1.78,22.5,27.9,50.4,25,16,7,718.2,8.67362E-19,89,3.1,0,14.44,6.2,24
2024-04-22 12:00:00,1.88,8.4,18.9,27.3,32,30,30,718.2,8.67362E-19,85,3,0.091,15.93,7.8,92
2024-04-22 18:00:00,2.11,20.7,26.4,47.1,20,18,7.8,715.5,8.67362E-19,87,3.1,0.016,14.91,9,53
2024-04-23 00:00:00,1.88,8.7,19.9,28.7,20,13,9,715.4,8.67362E-19,88,3,0,15.3,4.1,61
2024-04-23 06:00:00,1.92,33.5,21,54.6,15,22,7.4,714.1,8.67362E-19,89,3.1,0,16.01,4.2,345
2024-04-23 12:00:00,2.81,63.3,38.6,101.9,20,113,52,714.4,8.67362E-19,72,3.6,0.158,20.69,6.1,347
2024-04-23 18:00:00,2.07,13.1,20.7,33.8,31,52,35,712,8.67362E-19,63,3.1,0.18,24.59,6.9,64
2024-04-24 00:00:00,2.2,5,21.1,26.1,26,63,39,713,8.67362E-19,74,3.6,0,23.44,6.1,80
2024-04-24 06:00:00,1.94,31.5,18.6,50.1,16,68,51,712.8,8.67362E-19,85,3.8,0,21.57,4,29
2024-04-24 12:00:00,2.14,17.8,21,38.8,32,72,27,714.2,8.67362E-19,65,4.7,0.291,25.65,7.7,46
2024-04-24 18:00:00,2.02,5.2,13.4,18.6,43,66,24,711.7,8.67362E-19,47,3.2,0.205,29.99,10.9,113
2024-04-25 00:00:00,2.01,6.5,17.3,23.9,25,44,22,713.3,8.67362E-19,76,3,0,23.64,8,78
2024-04-25 06:00:00,1.92,7.5,15.8,23.3,21,40,28,711.3,8.67362E-19,83,2.9,0,22.2,4.8,70
2024-04-25 12:00:00,2.15,13.1,17.6,30.7,29,69,28,711.4,8.67362E-19,69,3.1,0.203,25.07,5.5,78
2024-04-25 18:00:00,2.08,4.4,15.4,19.8,44,53,35,707.7,8.67362E-19,46,3.2,0.176,31.36,8.8,104
2024-04-26 00:00:00,2.11,3.5,16.3,19.8,32,69,17,707.8,8.67362E-19,61,3.2,0,26.5,8.5,95
2024-04-26 06:00:00,1.95,18,18.2,36.2,19,53,29,707.1,8.67362E-19,80,4.1,0,22.08,4.7,36
2024-04-26 12:00:00,2.36,15.3,26.6,41.9,44,102,50,708.1,8.67362E-19,57,4.4,0.546,28.33,7.8,48
2024-04-26 18:00:00,1.96,5.3,21.6,26.9,52,84,45,704.4,8.67362E-19,38,3.5,0.207,34.16,9.2,94
2024-04-27 00:00:00,2.18,5.4,17.4,22.9,28,76,56,706.6,8.67362E-19,70,5.8,0,26.13,9.3,61
2024-04-27 06:00:00,1.98,10.4,18.8,29.3,24,70,29,706.5,8.67362E-19,75,4.5,0,23.66,5.9,48
2024-04-27 12:00:00,2.34,8.8,24.6,33.4,54,101,42,707.3,8.67362E-19,47,8.3,0.531,30.24,6.9,63
2024-04-27 18:00:00,1.9,3.9,17.5,21.5,49,73,69,704.7,8.67362E-19,33,3.7,0.201,34.57,9.8,99
2024-04-28 00:00:00,2.4,3.1,17,20.1,33,81,46,706.5,8.67362E-19,72,8.8,0,25.84,9,66
2024-04-28 06:00:00,2.09,2.1,10.4,12.4,26,77,38,705.8,8.67362E-19,80,3.4,0,23.37,2.3,101
2024-04-28 12:00:00,2.03,8.9,10.5,19.4,20,98,42,708.3,8.67362E-19,32,3.5,0.517,32.16,21.3,8
2024-04-28 18:00:00,1.71,9.4,22.1,31.5,22,57,48,707.2,8.67362E-19,12,3.2,0.219,34.82,8.4,21
2024-04-29 00:00:00,1.86,2.8,30.3,33.1,21,52,2,708.6,8.67362E-19,25,4.6,0,28.81,4.4,77
2024-04-29 06:00:00,1.98,23.7,25,48.7,11,71,29,708.6,8.67362E-19,76,7.2,0,23.92,5.2,2
2024-04-29 12:00:00,2.21,14.3,21.7,35.9,11,86,36,710.1,8.67362E-19,53,4.5,0.443,29.81,7,44
2024-04-29 18:00:00,2.17,4.7,15.6,20.3,50.6,95,46,707.8,8.67362E-19,40,6.7,0.159,32.25,9.2,110
2024-04-30 00:00:00,1.96,2.9,11.8,14.7,11,92,73,710.4,8.67362E-19,65,3.5,0,26.88,10.4,97
2024-04-30 06:00:00,1.95,3.5,15.8,19.3,11,61,26,709.9,8.67362E-19,81,3.1,0,23.28,3.1,94
2024-04-30 12:00:00,2.13,7.8,16,23.8,10,69,28,710.6,8.67362E-19,56,3.4,0.381,29.02,9.4,81
2024-04-30 18:00:00,2.08,5.3,17.2,22.5,11,99,43,707.6,8.67362E-19,41,3.2,0.172,32.4,11.2,91
2024-05-01 00:00:00,1.333447793,21.67869081,26.85824635,48.49986082,25.29093567,66.28321678,23.28214826,712.429547,0.006729297,56.41759777,4.007863605,0.118577135,24.36114823,7.694707521,104.9227019
2024-05-01 06:00:00,1.95,3.9,11.4,15.3,12,38,6,707.7,8.67362E-19,82,3,0,23.44,4.9,83
2024-05-01 12:00:00,2.21,9.1,14.4,23.5,12,59,8,707.8,8.67362E-19,64,3.6,0.306,27.93,7.3,42
2024-05-01 18:00:00,1.9,3.1,11.1,14.1,13,73,66,704.2,8.67362E-19,40,3.3,0.184,33.82,9.2,109
2024-05-02 00:00:00,1.333447793,21.67869081,26.85824635,48.49986082,25.29093567,66.28321678,23.28214826,712.429547,0.006729297,56.41759777,4.007863605,0.118577135,24.36114823,7.694707521,104.9227019
2024-05-02 06:00:00,1.333447793,21.67869081,26.85824635,48.49986082,25.29093567,66.28321678,23.28214826,712.429547,0.006729297,56.41759777,4.007863605,0.118577135,24.36114823,7.694707521,104.9227019
2024-05-02 12:00:00,1.333447793,21.67869081,26.85824635,48.49986082,25.29093567,66.28321678,23.28214826,712.429547,0.006729297,56.41759777,4.007863605,0.118577135,24.36114823,7.694707521,104.9227019
2024-05-02 18:00:00,2.3,10.2,27.8,38,43,48,30.8,691.6,8.67362E-19,30,6.7,0.112,36.24,8.8,69
2024-05-03 00:00:00,2,2.8,14.8,17.6,33,70,43,707,8.67362E-19,67,3.1,0,28.35,7.9,91
2024-05-03 06:00:00,1.92,5.7,16.9,22.7,23,57,22,707.8,8.67362E-19,76,4.4,0,25.96,5.7,61
2024-05-03 12:00:00,2.21,7.6,17.3,24.9,45,94,66,708.4,8.67362E-19,55,5.4,0.471,31.84,9,63
2024-05-03 18:00:00,2.07,5.9,16.9,22.7,38,86,47,706.2,8.67362E-19,51,4,0.182,32.5,10.8,91
2024-05-04 00:00:00,1.93,4.1,15.2,19.3,28,63,3,709.2,8.67362E-19,71,3.6,0,26.43,9.5,86
2024-05-04 06:00:00,1.81,4.3,14,18.3,29,39,11,708,8.67362E-19,75,3,0,24.22,5,73
2024-05-04 12:00:00,2.24,12.9,21.7,34.6,32,68,44,709.3,8.67362E-19,69,3.7,0.201,27.3,8.2,48
2024-05-04 18:00:00,1.99,3.3,13.9,17.1,44,62,56,707.4,8.67362E-19,56,2.9,0.081,29.73,8.9,99
2024-05-05 00:00:00,2.05,4.1,16.3,20.4,27,46,14,708,8.67362E-19,72,3.3,0,25.98,9.2,73
2024-05-05 06:00:00,1.87,5.4,11.6,16.9,23,42,24,707,8.67362E-19,82,3.1,0,24.09,4.3,27
2024-05-05 12:00:00,1.92,3.8,9.7,13.5,54,58,5,709.2,8.67362E-19,54,3.6,0.42,30.87,5.3,45
2024-05-05 18:00:00,1.98,2.4,10.3,12.7,69,60,46.8,706.9,8.67362E-19,40,3.5,0.199,33.75,9.8,103
2024-05-06 00:00:00,1.84,3.1,10.4,13.4,29,43,3,709.6,8.67362E-19,74,3,0,26.12,9.7,96
2024-05-06 06:00:00,1.86,8.4,15.7,24.1,20,41,6,707.7,8.67362E-19,78,3,0,24.87,6.1,47
2024-05-06 12:00:00,2.32,8.3,18.7,27.1,49,116,30,708.2,8.67362E-19,58,5.1,0.395,29.69,3.9,25
2024-05-06 18:00:00,2,4.7,17.9,22.7,47,60,49.4,705.2,8.67362E-19,33,3.1,0.194,35.97,8.6,93
2024-05-07 00:00:00,2.11,4.3,15.8,20.1,27,61,28,706.8,8.67362E-19,66,3.1,0,28.83,8.3,67
2024-05-07 06:00:00,2.07,3.5,19.4,23,14,75,28.6,706.4,8.67362E-19,80,3.8,0,25.32,3,174
2024-05-07 12:00:00,1.45,95.3,12.3,103,43,116,50,706.8,8.67362E-19,28,2.1,0.557,36.78,6.6,27
2024-05-07 18:00:00,1.688,4.3,17.6,21.8,51,125,45,704.3,8.67362E-19,32,4.6,0.147,37,9.2,107
2024-05-08 00:00:00,1.428,3.8,15.5,19.3,29,78,35,705.6,8.67362E-19,64,2.8,0,29.76,8.3,76
2024-05-08 06:00:00,1.36,13.3,21.3,34.6,9,69,23,704.2,8.67362E-19,81,2.6,0,25.29,1.7,74
2024-05-08 12:00:00,0.778,6.5,30.5,37.1,80,133,40,704.3,8.67362E-19,24,4.1,0.48,38.05,8.8,61
2024-05-08 18:00:00,1.97,4.2,20.2,24.4,59,89,18,703,8.67362E-19,34,4.7,0.096,36.56,9.6,95
2024-05-09 00:00:00,2.32,33.1,49.8,82.9,18,99,26,704.7,8.67362E-19,30,6.2,0,33.11,3.2,72
2024-05-09 06:00:00,2.28,36,39.9,76,9,144,30,704.9,8.67362E-19,48,6,0,27.98,5.4,231
2024-05-09 12:00:00,1.96,18.5,25.9,44.4,46,118,31,705.7,8.67362E-19,1,3.4,0.562,43.19,6.6,319
2024-05-09 18:00:00,1.84,5.6,19,24.6,54,98,19,704.5,8.67362E-19,18,7.3,0.183,39.84,9.1,113
2024-05-10 00:00:00,1.99,15.8,39.3,55.1,22,67,19,707.1,8.67362E-19,22,7.5,0,35.01,8.8,37
2024-05-10 06:00:00,2.04,32.3,41.8,74,14,103,44,707.9,8.67362E-19,48,11.9,0,29.85,5.6,27
2024-05-10 12:00:00,2.18,17.5,28,45.6,55,94,32,709.4,8.67362E-19,40,4.3,0.51,34.61,9.4,26
2024-05-10 18:00:00,1.87,3.7,13.2,16.9,49,104,52,708.5,8.67362E-19,47,5.3,0.076,31.94,10.1,115
2024-05-11 00:00:00,2.02,3.5,16.8,20.3,35,78,60,710.7,8.67362E-19,64,2.8,0,27.84,11.5,62
2024-05-11 06:00:00,2.14,3.4,16.5,20,30,80,37,710.2,8.67362E-19,85,2.6,0,23.56,5.4,75
2024-05-11 12:00:00,2.1,8.4,19.9,28.4,32,96,16,711,8.67362E-19,76,2.7,0.137,25.79,5.1,72
2024-05-11 18:00:00,1.91,4.4,15.4,19.8,32,75,14,707.6,8.67362E-19,65,2.9,0.066,27.94,6.9,141
2024-05-12 00:00:00,1.95,3.5,13.2,16.7,27,70,45,708.2,8.67362E-19,70,2.7,0,26.71,8.2,107
2024-05-12 06:00:00,1.68,3.8,12.4,16.2,20,43,22,707.4,8.67362E-19,78,2.8,0,23.31,3.6,67
2024-05-12 12:00:00,1.83,5.7,13.8,19.5,43,66,27,707.4,8.67362E-19,59,3.2,0.433,28.62,5.3,167
2024-05-12 18:00:00,1.84,2.5,15.3,17.8,58,73,39,705.2,8.67362E-19,47,3.1,0.077,31.79,4.7,83
2024-05-13 00:00:00,2.02,2.6,33.2,35.8,20,103,43,706.4,8.67362E-19,61,3.2,0,28.21,0.6,196
2024-05-13 06:00:00,1.99,13.4,25.4,38.8,10,76,49,706.2,8.67362E-19,73,3,0,25.71,0.5,332
2024-05-13 12:00:00,1.86,15.5,22.7,38.2,44,112,4,706.7,8.67362E-19,7,3.1,0.375,37.84,12.2,301
2024-05-13 18:00:00,1.65,17.8,29.6,47.4,42,35,14.2,704.3,8.67362E-19,1,2.9,0.157,39.71,11,312
2024-05-14 00:00:00,1.76,6.3,22.3,28.6,36,61,35,709.2,8.67362E-19,50,2.9,0,27.32,7.3,58
2024-05-14 06:00:00,1.89,54,39.1,93.1,12,68,18,709.3,8.67362E-19,66,3.4,0,24.17,6.9,22
2024-05-14 12:00:00,1.97,7.3,28.9,36.2,80,86,42,709.6,8.67362E-19,38,5.8,0.525,32.3,11.9,83
2024-05-14 18:00:00,1.64,4.7,14.8,19.4,54,88,18,707.5,8.67362E-19,30,3,0.152,33.56,15.2,120
2024-05-15 00:00:00,1.54,3,8.3,11.2,56,48,7,709.5,8.67362E-19,37,2.8,0,28.49,13.7,107
2024-05-15 06:00:00,1.7,16.4,18.3,34.7,23,51,36,708.1,8.67362E-19,77,2.8,0,23.39,9.5,14
2024-05-15 12:00:00,1.87,9.1,15.1,24.3,44,61,32,708.2,8.67362E-19,54,3.3,0.534,30.21,9.2,75
2024-05-15 18:00:00,1.74,3.6,11.7,15.3,50,73,49,705,8.67362E-19,39,3.1,0.122,33.95,12.1,124
2024-05-16 00:00:00,1.89,3.5,15.6,19,33,78,50,706.7,8.67362E-19,71,2.8,0,27.08,13.3,85
2024-05-16 06:00:00,1.75,2.8,10.9,13.7,31,71,52,705.4,8.67362E-19,75,2.5,0,25.64,4.2,86
2024-05-16 12:00:00,1.91,3.8,24.2,28,32,117,34,705.3,8.67362E-19,28,2.8,0.547,37.02,7.7,104
2024-05-16 18:00:00,1.65,3.4,23.9,27.3,31,96,29,702.9,8.67362E-19,29,3.1,0.213,37.28,9.8,106
2024-05-17 00:00:00,1.7,5.1,24.5,29.6,16,75,69,705.2,8.67362E-19,49,2.8,0,31.68,8.3,59
2024-05-17 06:00:00,1.51,5.5,17.4,22.9,15,72,24.2,706.8,8.67362E-19,75,2.6,0,23.26,19.4,15
2024-05-17 12:00:00,2.12,7.8,18.6,26.4,46,58,17,708.6,8.67362E-19,53,3,0.308,28.81,5.6,173
2024-05-17 18:00:00,1.84,4.8,17.7,22.5,59,59,35,707,8.67362E-19,52,3.2,0.119,29.36,11.9,112
2024-05-18 00:00:00,1.95,3.9,22.6,26.5,33,49,20,710.2,8.67362E-19,67,3.3,0,25.79,5.9,71
2024-05-18 06:00:00,1.75,5.4,29.5,34.9,19,34,22,710.2,8.67362E-19,72,3.7,0,24.75,3,252
2024-05-18 12:00:00,2.25,6.9,33.9,40.8,101,95,41,710.8,8.67362E-19,42,4.3,0.532,33.12,9.4,32
2024-05-18 18:00:00,1.63,3.6,10.2,13.7,67,64,30,708.4,8.67362E-19,20,6.1,0.208,37.57,10.7,132
2024-05-19 00:00:00,1.79,2.7,13.6,16.2,53,69,32,711.9,8.67362E-19,45,3.5,0,30.46,9.6,106
2024-05-19 06:00:00,1.89,3,11.1,14,26,64,40,711.6,8.67362E-19,77,3,0,25.71,5.6,65
2024-05-19 12:00:00,1.93,4.7,17.1,21.8,59,71,12,711.6,8.67362E-19,37,4.5,0.541,34.31,10.9,67
2024-05-19 18:00:00,1.59,3,9.2,12.1,61,33,18,708.3,8.67362E-19,18,5,0.224,38.37,10.3,106
2024-05-20 00:00:00,1.8,3,13.6,16.6,36,62,20.2,710.4,8.67362E-19,53,3.1,0,29.27,12.8,94
2024-05-20 06:00:00,1.94,2.1,11.5,13.6,30,80,57,708.7,8.67362E-19,76,2.6,0,24.94,6.3,108
2024-05-20 12:00:00,0.67,4.4,20.2,24.5,7,110,57,709.3,8.67362E-19,46,3.2,0.522,32.8,7.8,57
2024-05-20 18:00:00,0.59,4,16,20,43,76,43,706.4,8.67362E-19,29,3.2,0.187,38.5,11.7,135
2024-05-21 00:00:00,0.75,3.3,17.2,20.4,26,78,51,708.6,8.67362E-19,62,3,0,29.15,13.3,86
2024-05-21 06:00:00,0.64,3,15.8,18.7,13,72,43,707.3,8.67362E-19,78,3.1,0,25.64,5.9,100
2024-05-21 12:00:00,0.89,5.8,23.7,29.5,73,90,49,708.5,8.67362E-19,50,3.2,0.517,32.29,8.1,39
2024-05-21 18:00:00,0.68,4,16.3,20.3,44,65,30,705.3,8.67362E-19,30,3.4,0.188,37.97,11.8,115
2024-05-22 00:00:00,0.63,3.5,16.6,20,25,95,58,708.9,8.67362E-19,61,4.1,0,29.88,9.5,85
2024-05-22 06:00:00,0.79,19.1,26.6,45.7,13,88,65,707.1,8.67362E-19,69,6.3,0,27.64,7.8,32
2024-05-22 12:00:00,1.07,8.1,30.6,38.7,78,105,67,708.3,8.67362E-19,45,4.5,0.51,34.43,8.7,39
2024-05-22 18:00:00,0.66,5.1,22.2,27.3,48,109,40,705.1,8.67362E-19,26,4,0.139,39.2,12.9,123
2024-05-23 00:00:00,0.47,3.8,26.8,30.6,24,87,38,706.6,8.67362E-19,40,4.2,0,32.96,10.8,200
2024-05-23 06:00:00,0.73,31.6,37,68.6,10,91,43,706.9,8.67362E-19,60,5.8,0,27.94,7.6,2
2024-05-23 12:00:00,0.71,7.4,26.4,33.8,66,93,48,708.2,8.67362E-19,43,7.1,0.504,34.08,9.3,49
2024-05-23 18:00:00,0.54,3.2,19,22.2,66,71,45,705,8.67362E-19,24,4.4,0.188,39.72,10.2,108
2024-05-24 00:00:00,0.58,3.5,16.1,19.6,26,85,40,707.1,8.67362E-19,55,5.4,0,30.63,12.1,86
2024-05-24 06:00:00,0.54,7.6,21.7,29.3,10,73,46,707,8.67362E-19,72,4.2,0,26.99,3.8,51
2024-05-24 12:00:00,0.71,10.3,36.3,46.6,70,131,23,707.4,8.67362E-19,20,5.5,0.541,39.78,8.9,22
2024-05-24 18:00:00,0.49,3.8,28.4,32.2,72,73,47,704.7,8.67362E-19,17,8.1,0.207,42.02,11.8,100
2024-05-25 00:00:00,0.63,5,18.5,23.5,16,78,34,707.6,8.67362E-19,57,3.6,0,31.51,10.1,60
2024-05-25 06:00:00,0.53,12.6,19.1,31.7,10,78,35,707.1,8.67362E-19,75,2.8,0,27.17,5.5,43
2024-05-25 12:00:00,0.72,4.3,22.5,26.8,75,102,27,707.6,8.67362E-19,42,2.7,0.492,35.73,8.7,64
2024-05-25 18:00:00,0.58,2.8,14.2,16.9,53,79,35,704.7,8.67362E-19,26,4,0.157,39.77,11.2,110
2024-05-26 00:00:00,0.61,3.5,17.5,21,15,59,52,706.6,8.67362E-19,60,3.7,0,31.03,8.5,65
2024-05-26 06:00:00,0.49,2.1,13.6,15.6,13,51,35,706.1,8.67362E-19,73,5.5,0,27.05,4.3,81
2024-05-26 12:00:00,0.54,2.7,14.7,17.3,77,85,13,707.2,8.67362E-19,38,10.2,0.533,36.63,9.3,60
2024-05-26 18:00:00,0.53,2.8,14.7,17.4,46,53,52,705.8,8.67362E-19,28,4.9,0.074,40.02,11,83
2024-05-27 00:00:00,0.8,5.6,30.2,35.8,21,80,23,709,8.67362E-19,47,4.8,0,33.54,7.3,54
2024-05-27 06:00:00,0.74,19.3,24.9,44.2,10,82,69,709.1,8.67362E-19,70,2.9,0,29.2,6.7,31
2024-05-27 12:00:00,0.74,9.2,26.9,36,33,157,49,710.5,8.67362E-19,42,2.8,0.529,36.99,11.9,59
2024-05-27 18:00:00,0.75,4,22.6,26.6,37,103,36,709.9,8.67362E-19,48,2.9,0.014,33.15,14.5,127
2024-05-28 00:00:00,0.59,20.5,41.4,61.8,7,51,12,713.6,8.67362E-19,42,5.8,0,28.6,5.4,42
2024-05-28 06:00:00,0.59,27.1,26.7,53.8,5,62,23,712.2,8.67362E-19,76,3.9,0,25.08,5.7,12
2024-05-28 12:00:00,0.66,9.8,24.5,34.2,55,81,54,712.5,8.67362E-19,48,5.9,0.487,32.58,10.2,46
2024-05-28 18:00:00,0.65,3.4,17.3,20.6,52,95,43,708.1,8.67362E-19,31,4.3,0.195,38.49,13.7,144
2024-05-29 00:00:00,0.35,2.4,10.6,12.9,39,95,39,715.2,2.65,83,3.4,0,21.08,18.4,46
2024-05-29 06:00:00,0.55,28,33.3,61.3,15,22,3,715.4,8.67362E-19,79,3.2,0,22.02,8.4,21
2024-05-29 12:00:00,0.72,13.2,31.6,44.8,46,72,25,713.7,8.67362E-19,51,3.9,0.518,29.68,7,6
2024-05-29 18:00:00,1.658,7.14,18.38,27.64,11.8,53.2,27,716,8.67362E-19,69.2,3.3,0,24.472,8.16,78.8
2024-05-30 00:00:00,0.71,3.6,19.5,23.1,15,70,46,711.9,8.67362E-19,72,3.2,0,27.69,12,77
2024-05-30 06:00:00,0.5,4.7,14,18.7,8,61,27.2,710.9,0.01,82,2.8,0,25.27,7.9,89
2024-05-30 12:00:00,0.56,6.3,14.8,21,35,63,24,711.1,8.67362E-19,59,2.8,0.45,30.33,10,78
2024-05-30 18:00:00,0.53,4.6,18.2,22.7,41,82,39,707.4,8.67362E-19,39,3.4,0.23,35.16,11.8,115
2024-05-31 00:00:00,0.45,3.1,17.7,20.7,14,82,33,708.3,8.67362E-19,62,3.2,0,29.45,6.8,89
2024-05-31 06:00:00,0.46,13.5,20.9,34.4,6,58,35,707.7,8.67362E-19,77,7.7,0,25.5,6.9,45
2024-05-31 12:00:00,0.7,24.5,27.6,52,24,68,37,710,8.67362E-19,59,4.1,0.323,29.22,9.2,11
2024-05-31 18:00:00,0.45,3.2,17.9,21.1,39,68,38,708.9,8.67362E-19,44,5.8,0.055,32.65,8.7,106
2024-06-01 00:00:00,1.658,7.14,18.38,27.64,11.8,53.2,27,716,8.67362E-19,69.2,3.3,0,24.472,8.16,78.8
2024-06-01 06:00:00,0.55,5.9,17.1,23,9,68,37,710.2,8.67362E-19,80,3.9,0,25.75,7.3,67
2024-06-01 12:00:00,0.45,6.6,15.1,21.7,35,68,17,711.6,8.67362E-19,57,5.8,0.417,30.36,9.7,89
2024-06-01 18:00:00,0.47,2.9,12.6,15.4,46,68,40,708.4,8.67362E-19,36,3.4,0.216,35.32,11.7,113
2024-06-02 00:00:00,0.48,4.1,17.4,21.5,14,68,48,709.8,8.67362E-19,66,3.8,0,28.84,9.9,79
2024-06-02 06:00:00,0.4,2.9,14.3,17.2,15,68,31,710,8.67362E-19,79,3.1,0,25.93,7.6,88
2024-06-02 12:00:00,0.44,4.6,10.7,15.2,38,68,25,710,8.67362E-19,57,2.9,0.485,31.19,10.1,54
2024-06-02 18:00:00,0.41,2.4,12.8,15.2,37,68,35,707.1,8.67362E-19,44,3.2,0.098,33.88,6.7,94
2024-06-03 00:00:00,0.49,9.4,16.8,26.2,11,81.8,59,707.2,8.67362E-19,60,5.3,0,29.71,9.2,35
2024-06-03 06:00:00,0.51,15.7,23.1,38.8,5,59.2,21,707.3,8.67362E-19,74,3.2,0.001,26.17,4.5,48
2024-06-03 12:00:00,0.65,6,23,29,66,66,48,707.7,8.67362E-19,49,5.8,0.522,32.98,7.9,60
2024-06-03 18:00:00,1.658,7.14,18.38,27.64,11.8,53.2,27,716,8.67362E-19,69.2,3.3,0,24.472,8.16,78.8
2024-06-04 00:00:00,1.658,7.14,18.38,27.64,11.8,53.2,27,716,8.67362E-19,69.2,3.3,0,24.472,8.16,78.8
2024-06-04 06:00:00,1.658,7.14,18.38,27.64,11.8,53.2,27,716,8.67362E-19,69.2,3.3,0,24.472,8.16,78.8
2024-06-04 12:00:00,0.72,7.4,35.3,42.7,68,17,40.4,706.2,8.67362E-19,41,5.9,0.498,35.36,8.6,63
2024-06-04 18:00:00,1.1,20.7,50.8,71.4,22,122,13,705.8,8.67362E-19,39,3.6,0.021,33.73,18.4,359
2024-06-05 00:00:00,0.41,9.7,43.1,52.7,17,54,6,705.7,8.67362E-19,19,4.6,0,32.3,10.9,245
2024-06-05 06:00:00,0.67,76.6,46.8,123.5,5,135,24,705.8,8.67362E-19,34,4.6,0.001,26.05,3.1,238
2024-06-05 12:00:00,0.5,9.7,34.9,44.5,70,94,43,707.2,8.67362E-19,20,4.5,0.546,37.89,8,44
2024-06-05 18:00:00,0.71,3.8,19.3,23.1,53,82,44,705,8.67362E-19,25,6.2,0.203,40.33,13,117
2024-06-06 00:00:00,0.5,4.9,15.1,19.9,24,96,68,708.6,8.67362E-19,61,2.8,0,30.57,10.7,60
2024-06-06 06:00:00,0.4,4,16.4,20.3,12,56,27,708.8,8.67362E-19,76,2.8,0,26.89,4.1,68
2024-06-06 12:00:00,0.56,10.9,21.8,32.7,36,105,15,710.5,8.67362E-19,54,2.7,0.468,31.95,9.1,57
2024-06-06 18:00:00,0.47,2.5,16.5,19,46,119,51,708.7,8.67362E-19,42,3,0.079,34.24,10,105
2024-06-07 00:00:00,0.38,7.7,35.4,43,28,31,12,710.7,8.67362E-19,53,3.4,0,26.37,11.4,49
2024-06-07 06:00:00,0.4,4.7,37.3,42,11,62,13,710.9,8.67362E-19,60,4,0.001,24.24,3.9,215
